date,newcases,newcases100k,totalcases,prevalence,incidence,incidence7d,deathrate
2020-03-11,28,0.002010483234006,5.8006031449702,1.15301213470238,0.002010483234006,0.006216085917386,0.039091415485548
2020-03-12,8,0.000574423781145,5.80117756875135,1.0626839951174,0.000574423781145,0.005272389705505,0.039223695122102
2020-03-13,8,0.000574423781145,5.80175199253249,0.970488978243699,0.000574423781145,0.003805557550083,0.039306444227175
2020-03-14,26,0.00186687728872,5.80361886982121,0.866374667911252,0.00186687728872,0.00233872539466,0.039454637682953
2020-03-15,21,0.001507862425504,5.80512673224672,0.769943275651612,0.001507862425504,0.001795074316077,0.039568078369286
2020-03-16,19,0.001364256480218,5.80649098872693,0.706397644862497,0.001364256480218,0.001528377560545,0.039731905474421
2020-03-17,17,0.001220650534932,5.80771163926187,0.643211028936598,0.001220650534932,0.001353998912698,0.039884278720143
2020-03-18,22,0.001579665398147,5.80929130466001,0.575572628706828,0.001579665398147,0.001302711075096,0.040009393617284
2020-03-19,25,0.001795074316077,5.81108637897609,0.521002369498097,0.001795074316077,0.001241165669973,0.040095884148225
2020-03-20,46,0.003302936741581,5.81438931571767,0.471745530264953,0.003302936741581,0.00141554431782,0.040122503920867
2020-03-21,37,0.002656709987794,5.81704602570547,0.431535865584835,0.002656709987794,0.001805331883597,0.040178240797887
2020-03-22,46,0.003302936741581,5.82034896244705,0.398291089251095,0.003302936741581,0.001918165126322,0.040229459659512
